Dian

1
Dian:	209.53215209118616
Na:	208.575202638198
ShuZhe:	208.27692308070937
ShuWanGou:	207.15015130204782
HengZheTi:	205.13664409033518
HengZhe:	196.2053721968186
HengZheWanGou:	173.3801426596226
HengPie:	170.02788076623193
HengGou:	166.6806575693423
Shu:	166.00504701343647
Heng:	165.04286276122673
ShuZheZheGou:	161.53840319292922
Wan:	158.39995059644374
Gou:	59.532921117470565
Ti:	57.98365217947776
Pie:	-1.762128887744339


2
Dian:	196.13350834585216
Na:	185.87770979746492
ShuZhe:	184.70523809769637
HengZhe:	178.96434998042926
HengZheTi:	178.75111826617413
ShuWanGou:	172.92447436378492
HengPie:	170.72572035037732
ShuZheZheGou:	165.7094846977614
Wan:	162.4606725763607
Shu:	152.42144018113746
HengGou:	146.88080589499836
Heng:	135.79137084640203
HengZheWanGou:	132.35800230785628
Gou:	77.9380895845989
Pie:	14.829395607005125
Ti:	7.316432990048213


3
Dian:	172.75813824909642
HengZhe:	164.39035766277888
Na:	164.02410205867005
ShuZhe:	159.304544256744
HengPie:	152.68058905314416
HengZheTi:	148.9199775637785
ShuWanGou:	148.5311963680684
HengGou:	141.94027061998887
Heng:	132.75114979333935
ShuZheZheGou:	132.68935576649224
Wan:	126.73721562486406
HengZheWanGou:	118.87597312443047
Shu:	102.9479323538738
Gou:	44.4893295615901
Ti:	-14.455694153014832
Pie:	-15.166840011917621


4
Dian:	186.4995470948971
Na:	175.8012736627692
ShuZhe:	174.65856097055288
HengZhe:	173.0806976330994
HengZheTi:	164.8816393392631
HengPie:	162.99040212738484
ShuWanGou:	162.72070613445908
ShuZheZheGou:	149.3056099345755
HengGou:	145.31757265647377
Wan:	143.29399237974025
Heng:	135.70732614705506
HengZheWanGou:	127.81959096762745
Shu:	125.44348625877524
Gou:	58.67402460973945
Pie:	-3.738543919888727
Ti:	-7.15081304357841

5
Dian:	202.87950790504803
Na:	197.6905046407747
ShuZhe:	195.93814183306222
HengZheTi:	191.50350925587333
HengZhe:	190.5927231442109
ShuWanGou:	190.11008252861043
HengPie:	169.03933234950864
HengGou:	162.51137982750294
HengZheWanGou:	159.50942517605787
ShuZheZheGou:	158.94866533354804
Heng:	157.69359373107594
Wan:	153.1689942882582
Shu:	150.79434316667334
Gou:	61.12647139068747
Ti:	40.02478214426253
Pie:	-2.881542610087145

6
Dian:	162.376891128034
HengZhe:	157.18346843125028
Na:	152.91391684780888
ShuZhe:	146.24996275474592
HengPie:	146.10348858321714
HengGou:	137.83085636848395
HengZheTi:	135.56139180907533
ShuWanGou:	134.93447903824622
Heng:	127.34550171494593
ShuZheZheGou:	123.10829788732636
Wan:	116.12396549554825
HengZheWanGou:	108.51405914941327
Shu:	86.48598393339464
Gou:	37.40208796195691
Pie:	-21.908827311679623
Ti:	-23.519138231057724

7
Dian:	148.5370746903916
HengZhe:	147.6599113209927
Na:	141.34055147180908
HengPie:	134.4433354201659
HengGou:	132.8871539109729
ShuZhe:	132.11148156941815
Heng:	123.56829934961206
ShuWanGou:	121.6447771010243
HengZheTi:	120.61565438156194
ShuZheZheGou:	107.41337021838183
Wan:	101.98820851914783
HengZheWanGou:	99.38753647385225
Shu:	68.67956616409256
Gou:	25.745701638753335
Ti:	-28.072314776995313
Pie:	-29.93544309506968

8
Dian:	195.12848293052855
Na:	185.8421834959432
HengZhe:	184.46883633213287
HengZheTi:	178.6552374809439
ShuZhe:	178.04200629731085
HengPie:	177.61523878001634
ShuWanGou:	166.72954115207864
ShuZheZheGou:	164.59074830793824
Wan:	162.51896609481207
HengGou:	155.72701585277292
Shu:	146.56445424303826
Heng:	139.73182583111063
HengZheWanGou:	128.59005584663342
Gou:	71.50530115768859
Pie:	7.727563664536817
Ti:	7.4819493856885515

9
Dian:	186.42552431933353
Na:	177.5162543913452
HengZhe:	175.06262131268727
ShuZhe:	171.5004168335186
HengPie:	166.94409237761275
HengZheTi:	166.39781334994046
ShuWanGou:	161.32779981174983
ShuZheZheGou:	151.28352723388753
HengGou:	147.5998043109193
Wan:	146.73594137208127
Heng:	135.77920032409682
HengZheWanGou:	127.44492881712824
Shu:	126.04484096603817
Gou:	60.15404725444337
Pie:	-1.47290170442227
Ti:	-5.325793591452793


10
Dian:	196.99246983579198
Na:	188.32839626590052
ShuZhe:	183.12726049502683
HengZhe:	182.0514015115424
HengZheTi:	181.09611816635694
HengPie:	175.055946008638
ShuWanGou:	173.17832663376856
ShuZheZheGou:	164.75837026966488
Wan:	163.10782000079922
HengGou:	150.66172358792835
Shu:	148.5758660514215
Heng:	138.72942299889164
HengZheWanGou:	135.3415180195373
Gou:	74.28043111960802
Pie:	11.628099658824475
Ti:	6.832394668432585
