HengGou

1
HengGou:	111.64658472305611
Heng:	102.95346153375897
HengZhe:	96.83405882755095
Na:	76.50989169810349
Dian:	75.94044252010397
HengPie:	73.70356371626556
ShuZhe:	54.60972368771092
HengZheTi:	46.29947825760057
ShuWanGou:	45.836773530693584
Wan:	39.03273342149814
HengZheWanGou:	38.99048687647218
ShuZheZheGou:	33.62697104049679
Shu:	-2.2127809189394014
Gou:	-9.001163257019343
Ti:	-27.14145106033822
Pie:	-52.24208550537103


2
HengGou:	109.43413841433588
Heng:	104.23587580882543
HengZhe:	101.32601314591707
Dian:	80.51107588168455
Na:	79.02721493894755
HengPie:	73.10241952072609
ShuZhe:	62.483801840716616
HengZheWanGou:	55.90605609542707
ShuWanGou:	53.45966361916872
HengZheTi:	52.261377901482874
ShuZheZheGou:	43.176221743612096
Wan:	42.91130403546248
Shu:	2.9197363230765916
Gou:	-5.6318846477448155
Ti:	-15.818196837070701
Pie:	-52.64048872938007

3
HengGou:	112.17937065644364
HengZhe:	106.5005043699789
Heng:	99.0470870443702
HengPie:	93.23577064319878
Dian:	91.09645080072636
Na:	85.44197730511847
ShuZhe:	66.92351596060135
HengZheTi:	56.878150667513495
ShuWanGou:	56.23349895924819
ShuZheZheGou:	52.975137420610544
Wan:	51.066030104844074
HengZheWanGou:	44.935363052180286
Shu:	0.11118130233175094
Gou:	-3.4116177130139533
Pie:	-51.71908765099167
Ti:	-54.37060865246366


4
HengGou:	113.91708125419224
HengZhe:	103.96884970977226
Heng:	99.74786027876522
HengPie:	91.9535375606127
Dian:	87.78523302808088
Na:	83.97447038690798
ShuZhe:	64.50724766011723
HengZheTi:	58.59696212703343
ShuWanGou:	58.50225149499118
Wan:	47.1758550644407
ShuZheZheGou:	46.583209701049114
HengZheWanGou:	42.94324795305678
Shu:	-1.4162331143587394
Gou:	-6.256193590523704
Ti:	-51.35862919272674
Pie:	-53.24697181651925

5
HengGou:	112.32842267624409
Heng:	100.09497719416152
HengZhe:	97.28331711598882
HengPie:	78.60550695196017
Dian:	76.86483687886656
Na:	74.10072517928245
ShuZhe:	52.24802486204034
HengZheTi:	47.53508057575311
ShuWanGou:	44.53608670775074
Wan:	39.63325875126074
HengZheWanGou:	35.92012431048788
ShuZheZheGou:	35.85708751848239
Shu:	-5.62136824815601
Gou:	-7.60505278651037
Ti:	-33.52627096048368
Pie:	-54.508816112579375


6
HengGou:	122.87704039165615
HengZhe:	119.26326926474904
HengPie:	109.00066136613844
Heng:	107.54978065928913
Dian:	106.36494004020531
Na:	104.1879792744624
ShuZhe:	83.17977412384991
HengZheTi:	76.88936740155978
ShuWanGou:	75.60248337011514
ShuZheZheGou:	67.59917053815315
Wan:	66.64319470036594
HengZheWanGou:	55.875300770722134
Shu:	21.005364717143223
Gou:	5.468752020010474
Pie:	-41.154690519498615
Ti:	-47.49303001766978

7
HengGou:	108.18094028166226
Heng:	97.72308726571259
HengZhe:	88.08185701277503
HengPie:	65.15721403505711
Dian:	64.2686355043809
Na:	63.63358878360559
ShuZhe:	39.41229776093188
HengZheTi:	36.56567173419509
ShuWanGou:	32.7076135034106
Wan:	30.551505980709923
HengZheWanGou:	28.04947863341699
ShuZheZheGou:	22.544849235773103
Gou:	-11.484539779873664
Shu:	-12.350295839213352
Ti:	-22.183167983957688
Pie:	-56.35519158068026

8
HengGou:	111.48742418198886
HengZhe:	96.43906637425196
Heng:	95.48303782152826
HengPie:	81.3970006687162
Dian:	74.14813349832498
Na:	72.9175018062955
ShuZhe:	47.41318028877802
HengZheTi:	41.33031046262319
Wan:	40.50777218397015
ShuWanGou:	37.74763141459273
ShuZheZheGou:	36.882157667746824
HengZheWanGou:	24.61466862837591
Shu:	-8.650943937412528
Gou:	-9.56481500546943
Ti:	-48.28838931250724
Pie:	-52.378908249793895

9
HengGou:	113.34739276597755
HengZhe:	102.46394827602812
HengPie:	97.1563929594465
Heng:	93.88579960461172
Dian:	85.36149369894258
Na:	78.73213966771438
ShuZhe:	57.67142677871488
HengZheTi:	53.37934354099947
ShuWanGou:	50.394067400462234
ShuZheZheGou:	47.661400768019334
Wan:	46.326091479599846
HengZheWanGou:	31.917964275948755
Gou:	-5.810660186571507
Shu:	-9.939282285538532
Pie:	-54.2690777142285
Ti:	-69.3461433421259


10
HengGou:	120.74834636906992
HengZhe:	105.09519646186536
HengPie:	99.94535884165344
Heng:	97.62522652292687
Dian:	84.60202568282838
Na:	80.94094779555601
HengZheTi:	57.27222142038581
ShuZhe:	54.862749757170924
ShuWanGou:	50.37662577320258
Wan:	48.98874330989548
ShuZheZheGou:	47.32017136226901
HengZheWanGou:	27.814340124807615
Shu:	-3.34397304294459
Gou:	-3.9206035565177544
Pie:	-50.92992500765838
Ti:	-57.10272697055915







































HengZhe:	130.55665662632248
HengGou:	124.77885057530963
HengPie:	121.0725211729713
Dian:	121.06431631455315
Na:	115.5358840372293
Heng:	110.36658143769259
ShuZhe:	102.97622187462132
ShuWanGou:	94.13827355825396
HengZheTi:	92.59376243152363
ShuZheZheGou:	86.53692235667616
Wan:	78.34373948043385
HengZheWanGou:	74.60711495865719
Shu:	33.11111252727403
Gou:	11.332209977333633
Pie:	-38.914447787988195
Ti:	-52.77514822898384
